collections,site_name
General Invertebrate,Powell-19660716
General Invertebrate,Powell-19700430
General Invertebrate,Clark-unknown
General Invertebrate,Calanus Expedition-19580624 - 19580625
"Crustacea,General Invertebrate",Johansen-19200823
General Invertebrate,Calanus Expedition-19500721
General Invertebrate,Argue-19690221
General Invertebrate,Argue-19690320
General Invertebrate,Argue-19691018
General Invertebrate,Argue-19690214
General Invertebrate,Argue-19690719
General Invertebrate,Argue-19690811
General Invertebrate,Argue-19691016
"",xxWright-19580618
"",Clarke-19591111
Parasite,E.A.B.
Parasite,Webster-19790900
Parasite,Webster-19791200
Parasite,Georgi
Parasite,Webster-19790906
"Bird,Palynology,Parasite",Griffiths
Parasite,A.B.C.
Parasite,Webster-19640623
Parasite,Pettit-19770817
Parasite,van der Muelen-19770627
Parasite,Webster-19781100
Parasite,Bouvry-19820921
General Invertebrate,Batham-19680322
General Invertebrate,Rowell-19881100
General Invertebrate,Judd-19640513
General Invertebrate,Ellis-19650503
General Invertebrate,Judd-19640828
General Invertebrate,Judd-19640612
General Invertebrate,Judd-19640525
General Invertebrate,Judd-19640701
General Invertebrate,Judd-19640604
General Invertebrate,Judd-19640605
Bird,CWS-24 SEP 1975
Mammal,Cumbaa-16 SEP 1976
Bird,OMNR
Mammal,Gordon-JUL 1986
Mammal,Still-29 JUN 1986
Mammal,Still-28 JUN 1986
General Invertebrate,Q.-19390804
"Crustacea,General Invertebrate",Gorham-19630602
General Invertebrate,unknown-19610125
General Invertebrate,Calanus Expedition-19470718
General Invertebrate,Calanus Expedition-19500813
General Invertebrate,Crowell-19640800
General Invertebrate,unknown-19680910
General Invertebrate,unknown-19230814
General Invertebrate,Calanus Expedition-19560829
General Invertebrate,unknown-19230904
General Invertebrate,Huntsman-19230904
General Invertebrate,Argue-19690613
General Invertebrate,Argue-19691022
General Invertebrate,Argue-19691029
General Invertebrate,Argue-19690616 ?
General Invertebrate,Argue-19690616
Parasite,Worley-19600915
Parasite,MacNeill-19760000
"Mollusc,Palynology,Parasite",Gray
Parasite,Moolenbeek-19780425
Parasite,Webster-19680122
"Bird,Palynology,Parasite",Cunningham
Parasite,Webster-19650714
Parasite,Webster-19641117
Parasite,Webster-19780713
Parasite,Frank-19600000
Parasite,Gill-19710730
Parasite,Webster-19710000
"",xxMacNeill-19730900
Parasite,Webster-19780306
Parasite,Wobeser-19830401 ?
Parasite,Hogans-19791000
Parasite,Austin-19700127
"General Invertebrate,Mollusc",18710000
General Invertebrate,Bousfield-19600000
General Invertebrate,Pocock-19650000
General Invertebrate,Bernard-19000000 c
General Invertebrate,Cook-19700303
General Invertebrate,Peer-19870900
General Invertebrate,Spreadborough-19100600 19100800
General Invertebrate,Halkett-19040817
General Invertebrate,Taylor-19100000
General Invertebrate,18990913
"General Invertebrate,Mollusc",Whiteaves-18710000
General Invertebrate,Jackson-19310000
Fish,Lawton-JUN 1977
Bird,Wentzell-18 OCT 1975
Mammal,Gatineau Park rangers-MAR 1976
Fish,Fisheries Research Station-16 OCT 1976
Fish,Fisheries Research Station-NOV 1976
Mammal,Akpatok-10 AUG 1974
General Invertebrate,Calanus Expedition-19650830
General Invertebrate,Fisheries Research Board of Canada-19671210
General Invertebrate,Argue-19710319
General Invertebrate,Argue-19691211
General Invertebrate,Gorham-19620925
General Invertebrate,unknown-19230831
General Invertebrate,Bleakney-19661211
General Invertebrate,Powell-19680627:19680629
General Invertebrate,Bleakney-19660716
General Invertebrate,Argue-19690108
General Invertebrate,Argue-19690615
Parasite,Webster-19760300
Parasite,Griffiths-19730700
Parasite,H.J.G.-19740220
"",Mudry-19720324
Parasite,Fyvie
Parasite,Hibler-19590819
Parasite,Webster-19650901
Parasite,Webster-19800227
Parasite,Shepard-19770800
Parasite,Webster-19730406
Parasite,Webster-19710625
"",Webster-19701103
Parasite,Webster-19730105
Parasite,Leibovitz-?
"",xxMacNeill-19731100
Parasite,Webster-19690808
Parasite,Pathology Dept.-19720000
Parasite,Webster-19670600
Parasite,Leibovitz
Parasite,Casey-19690829
Parasite,Webster-19690905
Parasite,Pathology-19720000
Parasite,MacNeill-19720000
"Crustacea,General Invertebrate",Le Brasseur-19560000 19590000
General Invertebrate,Scoggan-19660816
General Invertebrate,Scoggan-19660905
General Invertebrate,Scoggan-19660801
General Invertebrate,Scoggan-19660728
General Invertebrate,Bernard
"Crustacea,General Invertebrate,Mollusc",Spreadborough-19100700
"Crustacea,General Invertebrate,Mollusc",Young-19100500
General Invertebrate,Comer-19070000 19090000
General Invertebrate,Herrington-19300831
Bird,Bassile-18 OCT 1980
Fish,Ross-FAL 1977
Mammal,Morgan-JUL-AUG 1976
"Bird,Palynology",Poole
Mammal,Gill-1969
Mammal,JUN-JUL 1988
Fish,Circa 19 JUN 1989
General Invertebrate,Calanus Expedition-19620811
General Invertebrate,Calanus Expedition-19480728
General Invertebrate,Calanus Expedition-19610810
General Invertebrate,Powell-19680618
General Invertebrate,Argue-19691017
General Invertebrate,Argue-19691219
General Invertebrate,Argue-19681230
General Invertebrate,Argue-19690821
General Invertebrate,Argue-19691127
Parasite,Arbour-19771026
Parasite,Webster-19660620
"",xxSchierbeck-19320000
Parasite,19610906
Parasite,Scott-19790000
Parasite,Webster-19740222
Parasite,Webster-19700512
Parasite,Webster-19700527
Parasite,Webster-19680402
Parasite,Webster-19740509
Parasite,Casey-19740223
Parasite,Wehr-19520703
Parasite,Wehr-19510730
Parasite,Webster-19670501
Parasite,Webster-19670420
Parasite,Webster-19670516
Parasite,Webster-19670407
"",Webster-19701100
"General Invertebrate,Mollusc",Powell-19670718
General Invertebrate,Young-19090500 19090700
General Invertebrate,Boreal Biological Laboratories
General Invertebrate,Green-19721218 19721219
General Invertebrate,Wakeham-18970909
General Invertebrate,Powell-19680610
"Crustacea,General Invertebrate",Marhue-19660700 ?
"Crustacea,General Invertebrate",Cook-19700222
General Invertebrate,Tyrell-18920000
"General Invertebrate,Mollusc",Bell-18800000
General Invertebrate,Herrington-19300815
General Invertebrate,Herrington-19300901
General Invertebrate,Herrington-19300813
"Crustacea,General Invertebrate",Halkett-19040728
General Invertebrate,Powell-19680317
General Invertebrate,McKenzie-18860000
General Invertebrate,Conlan-19890627
General Invertebrate,Macoun-18930700
"General Invertebrate,Mollusc",Whiteaves
General Invertebrate,Risk-19810300
Bird,Balkwill-23 JUN 1982
Bird,May-8 JUN 1982
Bird,Power-6 AUG 1984
Fish,Ross-DEC 1977
Fish,Schueler-24 MAR 1989
General Invertebrate,Dunnhill-19670806
General Invertebrate,Powell-19680707
General Invertebrate,Dunnhill-19670826
General Invertebrate,Hui-19610602
General Invertebrate,Brown-19590900
General Invertebrate,Powell-19680713
General Invertebrate,Calanus Expedition-19590817
General Invertebrate,Calanus Expedition-19610730
General Invertebrate,Argue-19691128
General Invertebrate,Argue-19690205
General Invertebrate,Argue-19691216
Parasite,Smith-19740903
Parasite,Smith-19630203
Parasite,Smith-19720120
Parasite,Smith-19651102
Parasite,Smith-19690228
Parasite,Smith-19670425
Parasite,Smith-19720426
Parasite,Smith-19630219
Parasite,Smith-19681023
Parasite,Smith-19780104
Parasite,Smith-19760322
Parasite,Smith-19670906
Parasite,Smith-19721005
Parasite,Smith-19670627
Parasite,Smith-19700919
Parasite,Smith-19680216
Parasite,Smith-19670621
Parasite,Smith-19670922
Parasite,Smith-19700611
Parasite,Hood-19750600
Parasite,Hood-19750700
Parasite,Hood-19760100
Parasite,Hood-19750000-19760000
Parasite,19510300
Parasite,19520131
Parasite,Webster-19741211
Parasite,Newfeld-19740000
Parasite,Lawler-19730522
Parasite,Webster-19670307
Parasite,Webster-19670328
Parasite,Wehr-19290523
Parasite,Wehr-19300203
General Invertebrate,Ellis-19650127
General Invertebrate,Ellis
"General Invertebrate,Mollusc",Powell-19670719
General Invertebrate,Nanaimo-19120920
"Crustacea,General Invertebrate",Young-19100711
General Invertebrate,Dawson-18890000
General Invertebrate,Taylor-18970000
General Invertebrate,Young-19100714
"General Invertebrate,Mollusc",Spreadborough-19100228
General Invertebrate,Gorham-19630529
General Invertebrate,Gorham-19630530
General Invertebrate,Marhue-19661019
"General Invertebrate,Mollusc",Long-19670722
General Invertebrate,Powell-19680320
General Invertebrate,Powell-19680315 19680316
"Amphibian and Reptile,Mammal",Schueler-13 JUN 1977
Mammal,van Zyll de Jong-10 JAN 1962
Mammal,van Zyll de Jong-SPR 1962
Fish,Schueler-1977-1978
Fish,Schueler-9 DEC 1977
General Invertebrate,Calanus Expedition-19610725
General Invertebrate,Calanus Expedition-19610727
General Invertebrate,Crowell-19640526
General Invertebrate,Crowell-19640521
General Invertebrate,Powell-19670721
General Invertebrate,Powell-19680616
General Invertebrate,unknown-19610600
General Invertebrate,unknown-19690700:19690800
General Invertebrate,Crowell-19640622
General Invertebrate,Crowell-19650418
General Invertebrate,Powell-19680611
General Invertebrate,Argue-19690206
General Invertebrate,Argue-19711116
General Invertebrate,Argue-19690824
Parasite,Smith-19670825
Parasite,Smith-19671110
Parasite,Smith-19670418
Parasite,Smith-19600901
Parasite,19560708
Mollusc,Oughton-1946 JUN 25
Mollusc,Oughton-00
Parasite,Webster-19670829
Parasite,Dukes-19761100
Parasite,Pathology-19761200
General Invertebrate,Halkett-19110717
"General Invertebrate,Palynology",Mitchell
General Invertebrate,Taylor-18930123
General Invertebrate,Macoun-19080500 19080600
General Invertebrate,Dall
General Invertebrate,Regan-19130000
"General Invertebrate,Mollusc",Dawson-18850629
"Crustacea,General Invertebrate",Taylor-19070000
General Invertebrate,Dawson-18850700
General Invertebrate,Gorham-19610501
Fish,Schueler-APR 1978
Fish,Schueler-JAN 1978
Fish,Schueler-MAY 1978
General Invertebrate,Bleakney-19590700
General Invertebrate,Huntsman-unknown
General Invertebrate,Calanus Expedition-19540810
General Invertebrate,Powell-19680628
General Invertebrate,Reiswig-19900908
General Invertebrate,unknown-?
General Invertebrate,Argue-19690000 ?
General Invertebrate,Argue-19710619
General Invertebrate,Argue-19690623
Parasite,MacNeill-19801000
Parasite,Webster-19780125
Parasite,Webster-19770000
Parasite,Stevens-19610716
Parasite,19630601
Parasite,19630723
Parasite,19600517
Parasite,19590900
Parasite,Webster-19760116
Parasite,Noble-19701119
Parasite,MacNeill-19701200
Parasite,Newfeld-19701100
Parasite,Webster-19690100
Parasite,Newfeld-19710120
Parasite,Pigeon-19710100
Parasite,Wehr-19290318
Parasite,Pathology-19760900
General Invertebrate,Gorham-19610509
General Invertebrate,Young-19090500 19090600
General Invertebrate,Nanaimo
General Invertebrate,Nanaimo-19120821
General Invertebrate,Van Vliet-19660903
"General Invertebrate,Mollusc",Dawson-18850818
General Invertebrate,Dawson-18850625
General Invertebrate,Calanus Expedition-19510822
General Invertebrate,Calanus Expedition-19590816
General Invertebrate,Calanus Expedition-19530804
General Invertebrate,Calanus Expedition-19620806
General Invertebrate,Calanus Expedition-19620824
General Invertebrate,Calanus Expedition-19490706
Fish,Schueler-1978
Fish,Schueler-NOV-DEC 1977
Fish,Schueler-JUN 1978
"Crustacea,General Invertebrate",Gorham-19630603
General Invertebrate,MacDonald-19520727
General Invertebrate,Sharp-196?0606
General Invertebrate,Hui-19611017
General Invertebrate,Argue-19701116
General Invertebrate,Argue-19690102
General Invertebrate,Argue-19690729
General Invertebrate,Argue-19690809
General Invertebrate,Argue-19690727
Parasite,Dies-19770729
Parasite,Nation-19780228
Parasite,Webster-19741016
Parasite,MacNeill-19771100
Parasite,Poultry-19801100
"",Kennedy-19780800
Parasite,Webster-19670313
General Invertebrate,Marhue-19660600
Parasite,Webster-19690227
"General Invertebrate,Mollusc",Marhue-19660627
General Invertebrate,Young-19080912
General Invertebrate,Dawson-18850707 18850709
General Invertebrate,Johansen-19150914
General Invertebrate,Young-19100705
"General Invertebrate,Mollusc",Dawson-18850710
"General Invertebrate,Mollusc",Dawson-18850722
General Invertebrate,Powell-19680321
General Invertebrate,Powell-19670810
General Invertebrate,FRB Arctic Unit-19650731
General Invertebrate,Clarke-19600321
General Invertebrate,Powell-19680300
General Invertebrate,Spreadborough-18930000
"Crustacea,General Invertebrate",unknown-18990000
Bird,Spanton-24 Jun 1978
Fish,1986
General Invertebrate,Hare-19710500
General Invertebrate,Patalas-19680706
General Invertebrate,Stemberger-19750305
General Invertebrate,Calanus Expedition-19500629:19500828
"Crustacea,General Invertebrate",MacDonald-19540808
General Invertebrate,Sharp-19670717
General Invertebrate,Sharp-19670819
General Invertebrate,Argue-19691111
General Invertebrate,Argue-19690314
General Invertebrate,Argue-19690622
Parasite,MacNeill-19780500
"",Beverley-Burton-19780000
Parasite,Austin-19790525
Parasite,Nagge-19790525
Parasite,Wong-19800000
"",19601105
Parasite,Lusis-19740000
Parasite,Webster-19710627
Parasite,Webster-19670306
"Palynology,Parasite",Solomon
Parasite,Webster-19690212
Parasite,Webster-19690710
Parasite,Webster-19680417
Parasite,Webster-19680715
General Invertebrate,Ellis-19550712
General Invertebrate,Scoggan-19660830
General Invertebrate,Scoggan-19660727
General Invertebrate,Calanus Expedition-19620727
General Invertebrate,Calanus Expedition-19620812
General Invertebrate,Calanus Expedition-19630804
General Invertebrate,Calanus Expedition-19560904
General Invertebrate,Calanus Expedition-19630828
General Invertebrate,Calanus Expedition-19620821
General Invertebrate,Calanus Expedition-19620717
General Invertebrate,Calanus Expedition-19610831
General Invertebrate,Johnson-19710600
General Invertebrate,Scoggan-19660815
"General Invertebrate,Mollusc",Quayle-19640911
Parasite,Wehr-19510411
Parasite,Webster-19700427
Parasite,Plummer
"Palynology,Parasite",Allen
Parasite,Webster-19651125
General Invertebrate,Calanus Expedition-19630801
General Invertebrate,Calanus Expedition-19620726
General Invertebrate,Calanus Expedition-19590811
General Invertebrate,Calanus Expedition-19620722
General Invertebrate,Calanus Expedition-19630809
General Invertebrate,Calanus Expedition-19610711
General Invertebrate,Calanus Expedition-19600726
General Invertebrate,Calanus Expedition-19630803
General Invertebrate,Calanus Expedition-19620823
General Invertebrate,Calanus Expedition-19620709
General Invertebrate,FRB Arctic Unit-19610710
General Invertebrate,FRB Arctic Unit-19610712
General Invertebrate,FRB Arctic Unit-19610721
General Invertebrate,FRB Arctic Unit-19610810
Parasite,Webster-19711200
Parasite,Webster-19700900
Parasite,Webster-19710700
General Invertebrate,Powell-19680612
Parasite,Robertson-19691120
Parasite,Wehr-19530130
Parasite,Wehr-19510314
Parasite,Animal Pathology Lab-19700306
Parasite,Animal Pathology Lab
Parasite,Webster-19680207
Parasite,Webster-19670605
"General Invertebrate,Mollusc",Thomas-19660815
"General Invertebrate,Parasite",Johansen-19290929
General Invertebrate,Argue-19701124
General Invertebrate,Argue-19700623
Mammal,Rick-14 JAN 1973
General Invertebrate,Crowell-19640602
Parasite,19780830
Parasite,Wong-19810000
General Invertebrate,Whiteaves-18730823
General Invertebrate,Whiteaves-18730700
General Invertebrate,Whiteaves-18720812
General Invertebrate,Nanaimo-19620815
"General Invertebrate,Mollusc",Powell-19670717
"Crustacea,General Invertebrate,Mollusc",Popham-19670800
Parasite,MacKenzie-19770726
Parasite,Anderson-19590000
General Invertebrate,Crowell-19640529
Parasite,19771200:19780500
Parasite,Wehr-19540203
Parasite,Wehr-19500000-19520000
General Invertebrate,Peer-19870905
Parasite,Robertson-19480319
General Invertebrate,Argue-19680600
Fish,Schueler-OCT 1978
General Invertebrate,Crowell-19650400
General Invertebrate,Powell-19660629
General Invertebrate,Argue-19700704
"General Invertebrate,Parasite",19590000
General Invertebrate,19830619
General Invertebrate,Wacasey-19650909
General Invertebrate,Argue-19691206
General Invertebrate,Argue-19681200
Parasite,19600720
Parasite,Secord-19780100
"",xxWebster-19710900
General Invertebrate,Crowell-19640605
General Invertebrate,Calanus Expedition-19630724
General Invertebrate,Crowell-19640530
General Invertebrate,Crowell-19640601
General Invertebrate,Crowell-19640525
General Invertebrate,Crowell-19640524
General Invertebrate,Crowell-19641019
General Invertebrate,Powell-19680702
General Invertebrate,Calanus Expedition-19590806
General Invertebrate,Calanus Expedition-19630807
Fish,unknown fisherman-21 APR 1979
Fish,Schueler-DEC 1978
Fish,Schueler-9 FEB 1979
General Invertebrate,Argue-19700115
General Invertebrate,Argue-19700114
General Invertebrate,Argue-19700112
General Invertebrate,Gee-19350716
General Invertebrate,Gorham-19610919
General Invertebrate,Rubec-19830627
Mammal,Campbell-18 JUN 1969
Mammal,Gill-21 JUN 1969
Mammal,Campbell-9 JUL 1969
Mammal,Campbell-10 JUL 1969
