id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CAN 105326,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9452,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-12,dry,,"",,,,,,
CAN 105327,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9453,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-12,dry,,"",,,,,,
CAN 105328,Antennaria rosea var. pulvinata,Antennaria rosea subsp. pulvinata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,9492,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-14,dry,,"",,,,,,
CAN 105329,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,145,"Porsild, Morten P.; Porsild, R.Thorbjörn","North America: Canada, Yukon Territory",1947-06-28,dry,,"",,,,,,
CAN 105330,Antennaria rosea var. pulvinata,Antennaria rosea subsp. pulvinata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,433,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-07-08,dry,,"",,,,,,
CAN 105331,Antennaria rosea,Antennaria rosea subsp. pulvinata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,542,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-07-17,dry,,"",,,,,,
CAN 105332,Antennaria rosea var. arida,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,481,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-07-09,dry,,"",,,,,,
CAN 105333,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,735,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-08-14,dry,,"",,,,,,
CAN 105334,Antennaria rosea var. arida,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,318,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-08-22,dry,,"",,,,,,
CAN 105335,Antennaria rosea var. arida,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,434,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-07-08,dry,,"",,,,,,
CAN 105337,Antennaria rosea var. arida,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,718,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-08-11,dry,,"",,,,,,
CAN 105338,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,111,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-06-20,dry,,"",,,,,,
CAN 105340,Antennaria rosea var. arida,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9800,"Anderson, Jacob P.","North America: Canada, Yukon Territory",1944-08-07,dry,,"",,,,,,
CAN 105341,Antennaria microphylla,Antennaria microphylla,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,445,"Eastwood, Alice","North America: Canada, Yukon Territory, Dawson",1914-06-30,dry,,"",Across Bonanza Creek,"",64.066667,-139.416667,,
CAN 105367,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9753,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-20,dry,,"",,,,,,
CAN 105368,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,11162,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-30,dry,,"",,,,,,
CAN 105369,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9228,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-07,dry,,"",,,,,,
CAN 105370,Antennaria rosea var. confinis,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9231,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-01 - 1944-06-05,dry,,"",,,,,,
CAN 105372,Antennaria rosea var. pulvinata,Antennaria rosea subsp. pulvinata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,9477,"Anderson, Jacob P.","North America: Canada, Yukon Territory",1944-07-24,dry,,"",,,,,,
CAN 105379,Antennaria rosea var. rosea,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,9860,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-23,dry,,"",,,,,,
CAN 105446,Antennaria elegans Porsild,Antennaria rosea subsp. confinis,"Porsild, A. Erling",1944,HOLOTYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,10411,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Canol Road (YK)",1944-07-11,dry,,"",Mile 95.  Upper Rose River valley.  Elev. 3600'.,1097.28 m,61.5,-133.083333,Dry gravel benches.,
CAN 105447,Antennaria elegans,Antennaria rosea subsp. confinis,,"",PARATYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,11015,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Teslin Riv.  (YK)",1944-07-06,dry,,"","Canol Road: Opposite mile 10-14, Pass between Teslin and Nisutlin Rivers, mountain east of pass.",1371.60 - 1828.80 m,60.5,-133.0,"Dry, rocky slope.",
CAN 105448,Antennaria elegans,Antennaria rosea subsp. confinis,,"",PARATYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,10865,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Nisutlin Riv.",1944-07-23 - 1944-07-26,dry,,"",Canol Road: Mile 36-42. Along west banks of Nisutlin R.,838.20 m,60.833333,-133.0,River banks and alluvial flats,
CAN 105449,Antennaria elegans,Antennaria rosea subsp. confinis,,"",PARATYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,10967,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Rose Riv.",1944-07-04,dry,,"","Canol Road: mountain east of mile 77, Rose River valley","",61.25,-133.0,"Dry rocky slope, alpine slopes of mountain",
CAN 105450,Antennaria elegans,Antennaria rosea subsp. confinis,,"",PARATYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,10189,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Rose Riv.",1944-07-06,dry,,"",Canol Rd.: East side of Rose R. valley; granite mountain opposite mile 85-90.,1524.00 - 1828.80 m,61.5,-133.083333,Alpine rocky slope.,
CAN 105452,Antennaria elegans,Antennaria rosea subsp. confinis,,"",PARATYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,10523,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Rose Riv.",1944-07-17,dry,,"","Canol Road: Opposite mile 95, east of upper Rose River valley","",61.5,-133.083333,Steep west slope of granite range.,
CAN 105453,Antennaria elegans,Antennaria rosea subsp. confinis,,"",PARATYPE,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,11644,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Sheldon Mountain",1944-08-07,dry,,"",Canol Road: South shoulder of Mt. Sheldon,1524.00 m,62.733333,-131.083333,"Grassy slopes and rocky ridges above timberline, open fir forest near timberline.",
CAN 105642,Antennaria rosea var. arida,Antennaria rosea,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,10.415,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-14,dry,,"",,,,,,
CAN 105732,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10584,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-15 - 1944-07-16,dry,,"",,,,,,
CAN 105734,Antennaria rosea var. pulvinata,Antennaria rosea subsp. pulvinata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria rosea,1,,435,"Clarke, Charles H.D.","North America: Canada, Yukon Territory",1944-07-17,dry,,"",,,,,,
CAN 105755,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10585,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-15 - 1944-07-16,dry,,"",,,,,,
CAN 105757,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,9255,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-10,dry,,"",,,,,,
CAN 105758,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,9381,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-11,dry,,"",,,,,,
CAN 105759,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,9815,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-22,dry,,"",,,,,,
CAN 105760,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10089,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-01,dry,,"",,,,,,
CAN 105761,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. angustata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,9953,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-26,dry,,"",,,,,,
CAN 105762,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,9414,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-11,dry,,"",,,,,,
CAN 105763,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10150,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-29,dry,,"",,,,,,
CAN 105764,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,233,"Porsild, Morten P.; Porsild, R.Thorbjörn","North America: Canada, Yukon Territory",1947-06-29 - 1947-06-30,dry,,"",,,,,,
CAN 105765,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,262,"Porsild, Morten P.; Porsild, R.Thorbjörn","North America: Canada, Yukon Territory",1947-06-29 - 1947-06-30,dry,,"",,,,,,
CAN 105766,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,263,"Porsild, Morten P.; Porsild, R.Thorbjörn","North America: Canada, Yukon Territory",1947-06-29 - 1947-06-30,dry,,"",,,,,,
CAN 105767,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,138,"Bostock, Hugh S.","North America: Canada, Yukon Territory",1939-06-23,dry,,"",,,,,,
CAN 105768,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,68,"Cockfield, W.E.","North America: Canada, Yukon Territory",1919-07,dry,,"",,,,,,
CAN 105769,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,31,"Bostock, Hugh S.","North America: Canada, Yukon Territory",1933-07-12,dry,,"",,,,,,
CAN 105809,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,11099,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08-13,dry,,"",,,,,,
CAN 105810,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,11273,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08-31 - 1944-09-04,dry,,"",,,,,,
CAN 105811,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,11755,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08,dry,,"",,,,,,
CAN 105812,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,11.640,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08-07,dry,,"",,,,,,
CAN 105813,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,11779,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08,dry,,"",,,,,,
CAN 105814,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,11778,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08-17,dry,,"",,,,,,
CAN 105815,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10154,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-29,dry,,"",,,,,,
CAN 105816,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10964,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-04,dry,,"",,,,,,
CAN 105817,Antennaria monocephala subsp. monocephala,Antennaria monocephala subsp. monocephala,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria monocephala,1,,10524,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07,dry,,"",,,,,,
CAN 104673,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10861,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-23 - 1944-07-26,dry,,"",,,,,,
CAN 104674,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10862,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-23 - 1944-07-26,dry,,"",,,,,,
CAN 104675,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10322,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-03,dry,,"",,,,,,
CAN 104676,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10420,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-12,dry,,"",,,,,,
CAN 104677,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10422,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-11,dry,,"",,,,,,
CAN 104678,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10186,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-06,dry,,"",,,,,,
CAN 104679,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10635,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-07-19,dry,,"",,,,,,
CAN 104680,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,10024,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-06-27,dry,,"",,,,,,
CAN 104681,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,11686,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory",1944-08-10,dry,,"",,,,,,
CAN 104682,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,590,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-07-26,dry,,"",,,,,,
CAN 104683,Erigeron elatus,Erigeron elatus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,522,"Porsild, Morten P.","North America: Canada, Yukon Territory",1947-08-13,dry,,"",,,,,,
